time;thumb.bend;thumb.pressure;index.bend;index.pressure;middle.bend;middle.pressure;ring.bend;ring.pressure;little.bend;little.pressure;emg;imu
0.6350145;26;4840;5432;19;5665;46;5152;43;5724;568;1424;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6400146;23;4837;5432;30;5668;46;5152;42;5728;576;1329;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6450148;22;4837;5429;26;5668;46;5152;42;5728;572;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6500149;31;4840;5425;22;5669;43;5137;38;5725;572;1313;480;19;-232;1955;-705;-4207;15698;0;0;0
0.655015;30;4836;5425;22;5668;43;5152;43;5725;564;1313;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6600151;23;4841;5429;18;5668;43;5152;38;5724;572;1308;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6650152;23;4840;5432;30;5672;43;5152;43;5728;577;1308;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6700153;27;4845;5432;22;5669;47;5152;43;5725;572;1309;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6750154;27;4840;5428;22;5672;42;5152;38;5725;576;1312;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6800156;30;4848;5428;34;5669;42;5152;43;5729;576;1296;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6850157;30;4840;5432;26;5668;43;5137;39;5729;573;1285;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6900158;18;4844;5436;23;5669;43;5152;46;5732;569;1297;480;19;-232;1955;-705;-4207;15698;0;0;0
0.6950159;27;4844;5421;19;5669;38;5152;35;5728;569;1309;480;19;-232;1955;-705;-4207;15698;0;0;0
0.700016;22;4837;5428;15;5665;39;5152;39;5725;572;1296;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7050161;27;4837;5424;23;5665;39;5144;35;5725;569;1292;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7100163;26;4840;5433;19;5668;46;5152;43;5725;580;1289;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7150164;23;4836;5425;26;5668;46;5152;38;5724;573;1289;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7200165;35;4848;5425;19;5669;54;5152;38;5725;565;1284;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7250166;23;4840;5429;26;5664;46;5152;39;5721;576;1289;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7300167;23;4833;5421;19;5669;51;5137;43;5728;585;1289;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7350168;30;4841;5433;26;5668;43;5152;34;5729;573;1304;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7400169;26;4836;5424;19;5669;50;5141;42;5728;572;1288;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7450171;30;4840;5425;27;5672;46;5152;42;5728;569;1292;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7500172;19;4841;5432;23;5668;39;5152;42;5725;569;1296;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7550173;31;4840;5425;26;5668;43;5137;38;5729;576;1305;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7600174;27;4836;5425;22;5665;38;5140;42;5721;564;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7650175;22;4840;5433;23;5665;43;5152;38;5729;585;1285;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7700176;23;4840;5429;26;5665;50;5152;35;5725;572;1313;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7750177;30;4840;5425;22;5664;38;5141;39;5732;580;1317;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7800179;27;4837;5432;11;5668;47;5152;42;5728;560;1304;480;19;-232;1955;-705;-4207;15698;0;0;0
0.785018;27;4836;5424;26;5668;39;5141;42;5725;572;1312;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7900181;34;4833;5425;23;5664;43;5141;46;5728;569;1300;480;19;-232;1955;-705;-4207;15698;0;0;0
0.7950182;26;4837;5432;18;5665;42;5140;46;5724;569;1301;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8000183;26;4840;5432;27;5672;43;5137;39;5721;573;1281;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8050184;38;4837;5432;22;5669;43;5141;42;5725;569;1281;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8100185;22;4841;5432;31;5668;46;5152;35;5721;568;1301;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8150187;30;4840;5425;18;5665;42;5141;39;5729;573;1317;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8200188;22;4833;5429;23;5668;43;5137;39;5728;576;1296;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8250189;27;4837;5425;18;5668;39;5140;38;5729;565;1316;480;19;-232;1955;-705;-4207;15698;0;0;0
0.830019;31;4832;5425;26;5665;46;5152;46;5724;573;1300;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8350191;27;4841;5432;22;5672;42;5140;42;5725;568;1300;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8400192;34;4836;5429;27;5669;50;5152;39;5729;569;1281;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8450193;22;4833;5428;23;5669;43;5145;42;5725;569;1288;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8500195;35;4833;5432;22;5665;50;5152;42;5725;573;1377;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8550196;19;4837;5429;27;5665;38;5152;39;5728;577;1317;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8600197;34;4837;5429;22;5669;50;5141;35;5725;569;1301;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8650198;26;4841;5432;27;5669;42;5152;42;5721;576;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8700199;23;4845;5432;22;5665;47;5152;43;5729;572;1289;480;19;-232;1955;-705;-4207;15698;0;0;0
0.87502;23;4840;5428;35;5665;35;5141;38;5728;569;1285;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8800201;27;4837;5429;26;5665;50;5152;42;5728;569;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8850203;22;4844;5429;27;5669;46;5152;38;5729;572;1276;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8900204;30;4840;5429;22;5661;39;5140;38;5725;573;1292;480;19;-232;1955;-705;-4207;15698;0;0;0
0.8950205;27;4836;5428;18;5665;43;5140;39;5732;565;1297;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9000206;23;4837;5428;26;5672;43;5152;35;5725;573;1316;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9050207;19;4836;5429;23;5669;42;5152;42;5728;577;1309;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9100208;26;4837;5432;27;5665;46;5141;46;5721;573;1305;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9150209;27;4840;5432;26;5668;43;5152;38;5728;565;1301;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9200211;26;4844;5428;18;5668;50;5152;46;5724;572;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9250212;30;4837;5428;26;5669;42;5152;39;5728;565;1296;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9300213;27;4840;5432;26;5668;43;5152;38;5728;573;1285;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9350214;11;4837;5429;19;5668;47;5152;38;5725;568;1300;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9400215;23;4840;5425;23;5672;39;5141;39;5728;565;1292;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9450216;18;4837;5429;22;5668;39;5152;38;5729;572;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9500217;22;4836;5429;22;5668;43;5152;42;5725;568;1273;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9550219;26;4840;5436;26;5672;42;5152;43;5732;569;1300;480;19;-232;1955;-705;-4207;15698;0;0;0
0.960022;27;4837;5429;23;5664;46;5141;38;5721;573;1289;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9650221;26;4837;5432;14;5672;46;5152;42;5725;565;1301;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9700222;27;4841;5425;23;5669;47;5140;38;5725;573;1292;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9750223;27;4840;5429;19;5661;43;5152;38;5725;569;1317;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9800224;30;4837;5429;30;5669;47;5152;38;5721;576;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9850225;22;4837;5428;18;5668;42;5152;39;5728;573;1313;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9900227;27;4833;5429;14;5668;43;5140;35;5725;576;1285;480;19;-232;1955;-705;-4207;15698;0;0;0
0.9950228;26;4837;5425;22;5668;46;5152;42;5725;576;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
1.000023;30;4844;5432;18;5669;46;5152;35;5728;568;1289;480;19;-232;1955;-705;-4207;15698;0;0;0
1.005023;27;4837;5428;19;5668;43;5152;42;5720;573;1304;480;19;-232;1955;-705;-4207;15698;0;0;0
1.010023;23;4837;5425;18;5668;39;5140;39;5728;569;1292;480;19;-232;1955;-705;-4207;15698;0;0;0
1.015023;26;4836;5429;23;5668;43;5140;38;5725;565;1288;480;19;-232;1955;-705;-4207;15698;0;0;0
1.020023;26;4841;5429;22;5665;39;5140;39;5725;577;1301;480;19;-232;1955;-705;-4207;15698;0;0;0
1.025023;27;4841;5432;18;5668;42;5141;42;5724;568;1301;480;19;-232;1955;-705;-4207;15698;0;0;0
1.030023;23;4832;5429;23;5669;50;5140;31;5725;573;1304;480;19;-232;1955;-705;-4207;15698;0;0;0
1.035023;26;4840;5432;10;5668;39;5152;39;5728;572;1301;480;19;-232;1955;-705;-4207;15698;0;0;0
1.040023;22;4837;5429;22;5668;39;5141;38;5725;569;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
1.045023;26;4840;5429;27;5669;43;5152;35;5724;569;1296;480;19;-232;1955;-705;-4207;15698;0;0;0
1.050023;26;4841;5428;23;5669;43;5137;31;5728;577;1297;480;19;-232;1955;-705;-4207;15698;0;0;0
1.055023;22;4836;5432;11;5669;43;5152;38;5728;565;1304;480;19;-232;1955;-705;-4207;15698;0;0;0
1.060023;26;4833;5425;26;5664;43;5152;38;5729;573;1373;480;19;-232;1955;-705;-4207;15698;0;0;0
1.065023;38;4841;5421;22;5669;43;5140;46;5724;576;1309;480;19;-232;1955;-705;-4207;15698;0;0;0
1.070023;30;4840;5429;22;5668;43;5144;39;5724;577;1292;480;19;-232;1955;-705;-4207;15698;0;0;0
1.075023;38;4840;5429;23;5669;46;5152;42;5725;565;1292;480;19;-232;1954;-705;-4207;15698;0;0;0
1.080023;22;4833;5429;19;5669;43;5137;39;5728;573;1281;480;19;-232;1954;-705;-4207;15698;0;0;0
1.085023;18;4833;5425;23;5669;46;5152;46;5728;569;1277;480;19;-232;1954;-705;-4207;15698;0;0;0
1.090023;30;4837;5428;30;5669;43;5152;42;5724;576;1304;480;19;-232;1954;-705;-4207;15698;0;0;0
1.095023;34;4840;5429;26;5676;46;5137;31;5724;569;1289;480;19;-232;1954;-705;-4207;15698;0;0;0
1.100023;23;4844;5428;19;5672;46;5152;46;5721;576;1300;480;19;-232;1955;-705;-4207;15698;0;0;0
1.105023;27;4840;5429;22;5664;42;5152;38;5732;569;1292;480;19;-232;1955;-705;-4207;15698;0;0;0
1.110023;23;4833;5425;22;5668;39;5136;39;5732;572;1301;480;19;-232;1955;-705;-4207;15698;0;0;0
1.115023;26;4840;5421;10;5665;46;5140;43;5725;576;1285;480;19;-232;1955;-705;-4207;15698;0;0;0
1.120023;26;4840;5425;22;5668;46;5152;42;5725;569;1296;480;19;-232;1955;-705;-4207;15698;0;0;0
1.125023;22;4844;5428;26;5668;43;5140;38;5728;569;1288;480;19;-232;1955;-705;-4207;15698;0;0;0
1.130023;27;4840;5429;26;5668;42;5152;39;5724;573;1308;480;19;-232;1955;-705;-4207;15698;0;0;0
1.135023;26;4837;5432;26;5669;50;5141;35;5728;577;1289;480;19;-232;1955;-705;-4207;15698;0;0;0
1.140023;27;4841;5432;22;5669;42;5152;42;5724;569;1293;480;19;-232;1955;-705;-4207;15698;0;0;0
